GAME_DATE,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE,PRE_ELO_HOME,PRE_ELO_AWAY,POST_ELO_HOME,POST_ELO_AWAY,WIN_PROB_HOME,EXPECTED_MARGIN,ACTUAL_MARGIN
2021-03-11,Toronto Raptors,Atlanta Hawks,120,121,1545.593301772512,1454.2061908364822,1523.075875077878,1476.7236175311161,0.7505808898211317,7.655484437441191,-1
2021-03-11,Brooklyn Nets,Boston Celtics,121,109,1662.0973821720347,1522.685794831306,1669.5465172117983,1515.2366597915425,0.7986959494774415,9.576463493629143,12
2021-03-11,Charlotte Hornets,Detroit Pistons,105,102,1482.035892241794,1369.015923226038,1486.5726907576222,1364.4791247102098,0.7731600742085886,8.52079876063024,3
2021-03-11,Milwaukee Bucks,New York Knicks,134,101,1577.5785635665395,1471.442268865072,1589.476344597107,1459.5444878345045,0.7661352740682928,8.245451788058698,33
2021-03-12,San Antonio Spurs,Orlando Magic,104,77,1486.3235890790725,1320.6762742925052,1494.8860840737284,1312.1137792978493,0.8218876048579514,10.625892591462689,27
2021-03-12,Los Angeles Lakers,Indiana Pacers,105,100,1586.5074802169315,1455.108041456776,1591.905444264163,1449.7100774095445,0.7911782454977387,9.255977550406223,5
2021-03-12,Chicago Bulls,Miami Heat,90,101,1465.236191571667,1565.5162949498877,1447.3258300905172,1583.4266564310374,0.4995968989228408,-0.011204135128828056,-11
2021-03-12,Utah Jazz,Houston Rockets,114,99,1729.1539404294163,1295.9424070426398,1730.9294103599207,1294.1669371121354,0.9556132517373894,21.328461335471058,15
2021-03-12,Memphis Grizzlies,Denver Nuggets,102,103,1542.1795453593923,1658.7231449435144,1532.655348887608,1668.2473414152987,0.47620982358921,-0.6617439833648859,-1
2021-03-12,Washington Wizards,Philadelphia 76ers,101,127,1408.3927707724276,1652.7730779548904,1393.9660458063786,1667.1998029209394,0.30340833425575037,-5.775212287298509,-26
2021-03-12,New Orleans Pelicans,Cleveland Cavaliers,116,82,1376.2270537949805,1346.2254289496777,1392.7013383819026,1329.7511443627557,0.6788189590533813,5.200064993812111,34
2021-03-13,Denver Nuggets,Dallas Mavericks,103,116,1668.2473414152987,1544.7959189251394,1623.5003441571735,1589.5429161832647,0.7835185349438097,8.938056899606373,-13
2021-03-13,Atlanta Hawks,Sacramento Kings,121,106,1476.7236175311161,1384.493458159928,1486.6640852682144,1374.5529904228297,0.7514883065725454,7.689206374847527,15
2021-03-13,Minnesota Timberwolves,Portland Trail Blazers,121,125,1280.7518648714288,1545.6692194497246,1274.2732802903556,1552.1478040307977,0.27901745085639684,-6.596694183131831,-4
2021-03-13,Washington Wizards,Milwaukee Bucks,119,125,1393.9660458063786,1589.476344597107,1383.6936402332508,1599.7487501702349,0.3659104694036621,-3.8204119516291395,-6
2021-03-13,Phoenix Suns,Indiana Pacers,111,122,1712.269348092523,1449.7100774095445,1664.4295113954495,1497.549914106618,0.8896389978500446,14.502370827319137,-11
2021-03-13,Brooklyn Nets,Detroit Pistons,100,95,1669.5465172117983,1364.4791247102098,1671.834904947559,1362.1907369744492,0.9114730780379906,16.20269570006354,5
