GAME_ID_HOME,GAME_DATE_HOME,TEAM_NAME_HOME,TEAM_NAME_AWAY,PTS_HOME,PTS_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG3_PCT_HOME,FG3_PCT_AWAY,FT_PCT_HOME,FT_PCT_AWAY,REB_HOME,REB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,HOME_WIN,POINT_DIFFERENTIAL,TOTAL_POINTS
0022100412,2021-12-13,LA Clippers,Phoenix Suns,111,95,0.551,0.375,0.429,0.241,0.696,0.842,45,41,24,22,5,10,7,3,16,10,1,16,206
0022100413,2021-12-14,Brooklyn Nets,Toronto Raptors,131,129,0.485,0.457,0.359,0.346,0.739,0.789,60,41,28,26,7,6,5,6,16,12,1,2,260
0022100414,2021-12-14,New York Knicks,Golden State Warriors,96,105,0.361,0.455,0.381,0.375,0.909,0.741,35,49,18,28,6,3,6,6,8,12,0,-9,201
0022100416,2021-12-14,Portland Trail Blazers,Phoenix Suns,107,111,0.417,0.473,0.317,0.355,0.636,0.8,48,49,23,30,7,7,3,0,13,14,0,-4,218
0022100417,2021-12-15,Cleveland Cavaliers,Houston Rockets,124,89,0.563,0.385,0.45,0.172,0.667,0.686,44,41,26,20,6,13,5,1,15,16,1,35,213
0022100418,2021-12-15,Orlando Magic,Atlanta Hawks,99,111,0.389,0.494,0.286,0.355,0.905,1.0,46,40,25,25,4,11,2,5,16,13,0,-12,210
0022100419,2021-12-15,Philadelphia 76ers,Miami Heat,96,101,0.443,0.449,0.324,0.409,0.824,0.765,35,44,26,25,9,5,5,3,11,16,0,-5,197
0022100420,2021-12-15,Dallas Mavericks,Los Angeles Lakers,104,107,0.398,0.433,0.273,0.385,0.824,0.778,51,46,22,24,4,8,3,2,11,14,0,-3,211
0022100421,2021-12-15,Milwaukee Bucks,Indiana Pacers,114,99,0.489,0.47,0.483,0.289,0.8,0.909,38,45,25,24,10,6,3,6,8,18,1,15,213
0022100422,2021-12-15,Oklahoma City Thunder,New Orleans Pelicans,110,113,0.419,0.488,0.371,0.393,1.0,0.667,42,49,22,23,8,6,4,3,8,11,0,-3,223
0022100423,2021-12-15,San Antonio Spurs,Charlotte Hornets,115,131,0.433,0.593,0.324,0.529,1.0,0.688,38,48,27,34,5,3,3,4,8,11,0,-16,246
0022100424,2021-12-15,Denver Nuggets,Minnesota Timberwolves,107,124,0.452,0.511,0.359,0.479,0.739,0.688,42,39,33,24,5,10,3,5,17,11,0,-17,231
0022100425,2021-12-15,Utah Jazz,LA Clippers,124,103,0.528,0.471,0.405,0.333,0.75,0.65,44,42,26,24,11,6,4,5,9,16,1,21,227
0022100426,2021-12-15,Portland Trail Blazers,Memphis Grizzlies,103,113,0.378,0.476,0.395,0.344,0.929,0.8,38,53,18,22,9,10,6,5,13,15,0,-10,216
0022100427,2021-12-15,Sacramento Kings,Washington Wizards,119,105,0.549,0.472,0.308,0.208,0.724,0.762,39,39,25,20,7,8,6,3,11,10,1,14,224
0022100428,2021-12-16,Indiana Pacers,Detroit Pistons,122,113,0.495,0.494,0.219,0.28,0.893,0.867,41,37,26,20,6,6,7,4,8,12,1,9,235
0022100429,2021-12-16,Brooklyn Nets,Philadelphia 76ers,114,105,0.494,0.438,0.478,0.294,0.938,0.85,48,38,21,19,4,10,3,4,14,9,1,9,219
0022100431,2021-12-16,Houston Rockets,New York Knicks,103,116,0.5,0.47,0.344,0.472,0.8,0.84,29,40,29,25,4,8,4,6,17,11,0,-13,219
0022100432,2021-12-16,Phoenix Suns,Washington Wizards,118,98,0.532,0.488,0.31,0.286,0.962,0.632,47,32,25,22,9,11,2,3,19,16,1,20,216
0022100433,2021-12-17,Orlando Magic,Miami Heat,105,115,0.483,0.5,0.344,0.543,0.8,0.737,36,46,23,25,10,5,5,5,11,15,0,-10,220
0022100434,2021-12-17,Atlanta Hawks,Denver Nuggets,115,133,0.466,0.581,0.292,0.447,0.765,0.889,37,38,22,35,6,9,3,7,15,14,0,-18,248
0022100435,2021-12-17,Boston Celtics,Golden State Warriors,107,111,0.439,0.433,0.366,0.348,0.69,0.81,45,45,20,27,5,9,2,8,16,12,0,-4,218
0022100436,2021-12-17,Minnesota Timberwolves,Los Angeles Lakers,110,92,0.418,0.385,0.273,0.279,0.667,0.69,61,36,23,26,13,6,6,7,15,18,1,18,202
0022100437,2021-12-17,Utah Jazz,San Antonio Spurs,126,128,0.495,0.5,0.351,0.366,0.808,0.722,50,43,26,27,5,8,6,4,12,7,0,-2,254
0022100438,2021-12-17,New Orleans Pelicans,Milwaukee Bucks,116,112,0.472,0.433,0.351,0.298,0.633,0.8,57,44,34,16,10,12,3,5,20,13,1,4,228
0022100439,2021-12-17,Portland Trail Blazers,Charlotte Hornets,125,116,0.518,0.478,0.447,0.351,0.889,0.833,41,38,27,29,7,8,6,4,15,13,1,9,241
0022100440,2021-12-17,Sacramento Kings,Memphis Grizzlies,105,124,0.409,0.464,0.371,0.542,0.769,0.778,45,50,21,25,5,11,6,3,18,11,0,-19,229
0022100441,2021-12-18,Detroit Pistons,Houston Rockets,107,116,0.462,0.495,0.278,0.368,0.688,0.588,42,47,29,27,8,15,6,5,20,19,0,-9,223
0022100442,2021-12-18,Brooklyn Nets,Orlando Magic,93,100,0.382,0.415,0.196,0.323,0.75,0.923,51,50,24,20,8,6,8,4,15,16,0,-7,193
0022100443,2021-12-18,Toronto Raptors,Golden State Warriors,119,100,0.5,0.468,0.368,0.306,0.652,0.714,41,47,26,26,13,5,3,5,10,20,1,19,219
0022100444,2021-12-18,Oklahoma City Thunder,LA Clippers,104,103,0.467,0.446,0.387,0.41,0.6,0.684,55,39,23,26,4,11,4,3,15,12,1,1,207
0022100445,2021-12-18,Boston Celtics,New York Knicks,114,107,0.472,0.438,0.378,0.361,0.765,0.8,45,42,23,18,6,8,3,6,12,14,1,7,221
0022100446,2021-12-18,Milwaukee Bucks,Cleveland Cavaliers,90,119,0.393,0.5,0.316,0.356,0.727,0.929,44,46,18,36,8,11,4,3,17,13,0,-29,209
0022100447,2021-12-18,Utah Jazz,Washington Wizards,103,109,0.432,0.447,0.318,0.29,0.633,0.8,46,47,17,27,5,7,6,4,15,9,0,-6,212
0022100448,2021-12-19,Chicago Bulls,Los Angeles Lakers,115,110,0.43,0.512,0.333,0.353,0.806,0.636,43,46,20,25,10,6,3,8,10,19,1,5,225
0022100449,2021-12-19,Detroit Pistons,Miami Heat,100,90,0.467,0.378,0.25,0.302,0.733,0.636,47,39,24,23,4,4,2,3,13,13,1,10,190
0022100450,2021-12-19,Memphis Grizzlies,Portland Trail Blazers,100,105,0.385,0.473,0.265,0.344,0.84,0.857,33,51,22,17,13,4,5,9,8,20,0,-5,205
0022100451,2021-12-19,Sacramento Kings,San Antonio Spurs,121,114,0.505,0.495,0.56,0.48,0.833,0.923,40,44,23,24,11,7,3,8,11,14,1,7,235
0022100455,2021-12-19,Minnesota Timberwolves,Dallas Mavericks,111,105,0.468,0.439,0.441,0.293,0.774,0.955,37,41,26,27,6,5,3,2,9,10,1,6,216
0022100456,2021-12-19,Phoenix Suns,Charlotte Hornets,137,106,0.568,0.36,0.488,0.222,0.692,0.857,57,43,35,26,5,12,8,6,17,9,1,31,243
0022100457,2021-12-20,Boston Celtics,Philadelphia 76ers,103,108,0.463,0.5,0.259,0.4,0.8,0.839,42,34,16,20,9,11,5,7,18,15,0,-5,211
0022100459,2021-12-20,Chicago Bulls,Houston Rockets,133,118,0.534,0.564,0.457,0.364,0.958,0.75,34,35,33,27,7,4,5,4,8,14,1,15,251
0022100460,2021-12-20,Memphis Grizzlies,Oklahoma City Thunder,99,102,0.386,0.429,0.344,0.289,0.769,0.679,51,47,24,24,9,7,2,7,12,14,0,-3,201
0022100461,2021-12-20,Utah Jazz,Charlotte Hornets,112,102,0.354,0.386,0.302,0.349,0.757,1.0,68,51,21,27,4,7,6,4,17,13,1,10,214
0022100462,2021-12-20,Golden State Warriors,Sacramento Kings,113,98,0.523,0.446,0.405,0.406,0.667,0.688,42,37,28,23,12,10,9,3,16,19,1,15,211
0022100463,2021-12-20,LA Clippers,San Antonio Spurs,92,116,0.391,0.439,0.281,0.324,0.75,0.667,43,66,18,37,6,11,5,4,14,11,0,-24,208
0022100465,2021-12-21,Miami Heat,Indiana Pacers,125,96,0.495,0.356,0.449,0.355,0.818,0.821,53,42,30,22,5,6,5,3,11,11,1,29,221
0022100466,2021-12-21,New York Knicks,Detroit Pistons,105,91,0.444,0.362,0.333,0.242,0.737,0.789,52,48,22,22,5,9,7,4,12,12,1,14,196
0022100467,2021-12-21,New Orleans Pelicans,Portland Trail Blazers,111,97,0.525,0.449,0.364,0.382,0.833,0.737,44,31,27,18,5,12,3,4,15,10,1,14,208
0022100468,2021-12-21,Dallas Mavericks,Minnesota Timberwolves,114,102,0.488,0.456,0.324,0.325,0.826,0.85,44,39,30,26,11,4,3,5,10,17,1,12,216
0022100469,2021-12-21,Los Angeles Lakers,Phoenix Suns,90,108,0.391,0.441,0.2,0.293,0.652,0.933,47,53,14,29,9,11,3,4,14,16,0,-18,198
0022100470,2021-12-22,Atlanta Hawks,Orlando Magic,98,104,0.4,0.447,0.387,0.297,0.759,0.739,49,40,21,27,4,11,8,5,14,10,0,-6,202
0022100471,2021-12-22,Boston Celtics,Cleveland Cavaliers,111,101,0.467,0.391,0.367,0.237,0.778,0.833,48,53,24,17,12,8,5,3,13,15,1,10,212
0022100473,2021-12-22,Milwaukee Bucks,Houston Rockets,126,106,0.437,0.419,0.37,0.289,0.905,0.677,48,52,25,23,8,0,2,7,5,15,1,20,232
0022100474,2021-12-22,Oklahoma City Thunder,Denver Nuggets,108,94,0.447,0.393,0.235,0.295,0.842,0.577,60,39,22,21,7,7,4,5,11,11,1,14,202
0022100475,2021-12-22,Sacramento Kings,LA Clippers,89,105,0.4,0.512,0.316,0.292,0.75,0.875,40,43,24,26,7,10,5,3,16,12,0,-16,194
0022100476,2021-12-23,Indiana Pacers,Houston Rockets,118,106,0.523,0.438,0.342,0.405,0.684,0.808,47,28,27,16,6,9,6,6,13,12,1,12,224
0022100477,2021-12-23,Orlando Magic,New Orleans Pelicans,104,110,0.432,0.43,0.281,0.433,0.905,0.885,44,46,19,21,6,4,11,2,8,10,0,-6,214
0022100478,2021-12-23,Philadelphia 76ers,Atlanta Hawks,96,98,0.413,0.451,0.222,0.292,0.923,0.895,38,46,20,20,8,5,7,4,8,10,0,-2,194
0022100479,2021-12-23,Miami Heat,Detroit Pistons,115,112,0.489,0.45,0.375,0.45,0.895,0.88,43,43,23,23,4,9,0,5,13,16,1,3,227
0022100480,2021-12-23,New York Knicks,Washington Wizards,117,124,0.452,0.56,0.31,0.432,0.87,0.75,44,38,17,30,2,4,1,6,7,11,0,-7,241
0022100481,2021-12-23,Dallas Mavericks,Milwaukee Bucks,95,102,0.407,0.451,0.267,0.278,0.765,0.818,43,47,25,26,6,7,2,5,11,12,0,-7,197
0022100482,2021-12-23,Denver Nuggets,Charlotte Hornets,107,115,0.417,0.415,0.35,0.34,0.765,0.875,54,50,23,28,7,10,2,8,15,11,0,-8,222
0022100483,2021-12-23,Phoenix Suns,Oklahoma City Thunder,113,101,0.484,0.385,0.385,0.268,0.615,0.762,52,44,26,17,9,6,8,5,13,12,1,12,214
0022100484,2021-12-23,Utah Jazz,Minnesota Timberwolves,128,116,0.533,0.446,0.41,0.378,0.727,0.75,45,44,31,29,7,7,7,4,15,14,1,12,244
0022100485,2021-12-23,Golden State Warriors,Memphis Grizzlies,113,104,0.488,0.422,0.475,0.308,0.778,0.833,39,42,30,18,9,10,9,6,18,13,1,9,217
0022100487,2021-12-23,Los Angeles Lakers,San Antonio Spurs,110,138,0.468,0.484,0.185,0.462,0.567,0.848,48,50,21,33,4,7,6,5,14,6,0,-28,248
0022100488,2021-12-25,New York Knicks,Atlanta Hawks,101,87,0.447,0.379,0.4,0.342,0.417,0.571,50,46,28,23,6,8,6,5,10,12,1,14,188
0022100489,2021-12-25,Milwaukee Bucks,Boston Celtics,117,113,0.473,0.427,0.364,0.378,0.704,0.833,48,44,24,24,7,9,6,8,13,14,1,4,230
0022100490,2021-12-25,Phoenix Suns,Golden State Warriors,107,116,0.482,0.494,0.367,0.378,1.0,0.857,37,42,20,28,5,11,2,7,13,9,0,-9,223
0022100491,2021-12-25,Los Angeles Lakers,Brooklyn Nets,115,122,0.417,0.483,0.286,0.438,0.893,0.815,47,41,29,31,8,6,5,9,13,10,0,-7,237
0022100492,2021-12-25,Utah Jazz,Dallas Mavericks,120,116,0.444,0.427,0.333,0.333,0.757,0.857,49,43,24,19,9,7,6,3,14,13,1,4,236
0022100493,2021-12-26,Miami Heat,Orlando Magic,93,83,0.404,0.431,0.294,0.313,0.611,0.647,51,43,28,17,7,6,1,4,13,18,1,10,176
0022100494,2021-12-26,Cleveland Cavaliers,Toronto Raptors,144,99,0.528,0.416,0.423,0.25,0.833,0.696,52,43,39,24,12,11,5,3,12,21,1,45,243
0022100495,2021-12-26,Washington Wizards,Philadelphia 76ers,96,117,0.389,0.5,0.242,0.387,0.643,0.864,43,50,22,25,6,6,1,8,8,12,0,-21,213
0022100496,2021-12-26,Sacramento Kings,Memphis Grizzlies,102,127,0.42,0.47,0.345,0.3,0.889,0.8,38,53,22,33,7,11,9,6,18,11,0,-25,229
0022100497,2021-12-26,Oklahoma City Thunder,New Orleans Pelicans,117,112,0.477,0.415,0.361,0.244,0.71,0.857,47,49,24,26,8,10,5,4,12,10,1,5,229
0022100498,2021-12-26,San Antonio Spurs,Detroit Pistons,144,109,0.56,0.388,0.481,0.25,0.784,0.735,52,42,39,16,6,10,5,5,18,14,1,35,253
0022100499,2021-12-26,Chicago Bulls,Indiana Pacers,113,105,0.566,0.436,0.478,0.267,0.727,0.714,40,45,17,23,5,9,6,5,15,9,1,8,218
0022100500,2021-12-26,LA Clippers,Denver Nuggets,100,103,0.465,0.411,0.308,0.366,0.667,0.909,46,48,26,29,8,7,7,4,14,14,0,-3,203
0022100501,2021-12-27,Charlotte Hornets,Houston Rockets,123,99,0.534,0.414,0.439,0.326,0.786,0.667,39,44,33,20,13,9,4,3,16,21,1,24,222
0022100502,2021-12-27,Atlanta Hawks,Chicago Bulls,118,130,0.449,0.543,0.441,0.486,0.885,0.714,45,44,22,29,3,5,5,6,10,7,0,-12,248
0022100503,2021-12-27,Minnesota Timberwolves,Boston Celtics,108,103,0.444,0.371,0.412,0.34,0.737,0.75,53,53,30,23,7,8,5,10,14,14,1,5,211
0022100504,2021-12-27,San Antonio Spurs,Utah Jazz,104,110,0.45,0.453,0.333,0.29,0.444,0.767,44,55,26,19,8,9,3,4,10,14,0,-6,214
0022100505,2021-12-27,Phoenix Suns,Memphis Grizzlies,113,114,0.456,0.511,0.355,0.379,0.87,0.765,35,50,25,22,11,10,2,6,11,18,0,-1,227
0022100506,2021-12-27,Portland Trail Blazers,Dallas Mavericks,117,132,0.427,0.571,0.3,0.364,0.833,0.727,33,41,19,38,4,6,5,4,11,13,0,-15,249
0022100507,2021-12-27,LA Clippers,Brooklyn Nets,108,124,0.381,0.568,0.378,0.382,0.741,0.688,45,47,25,31,7,7,4,8,11,13,0,-16,232
0022100508,2021-12-28,Orlando Magic,Milwaukee Bucks,110,127,0.458,0.553,0.308,0.459,0.846,0.727,37,40,24,31,7,4,4,3,13,12,0,-17,237
0022100509,2021-12-28,Miami Heat,Washington Wizards,119,112,0.446,0.494,0.471,0.405,0.913,0.786,42,47,26,27,14,5,5,3,7,18,1,7,231
0022100510,2021-12-28,Toronto Raptors,Philadelphia 76ers,109,114,0.437,0.442,0.366,0.467,0.818,0.842,43,42,24,23,7,6,5,4,10,8,0,-5,223
0022100511,2021-12-28,Houston Rockets,Los Angeles Lakers,123,132,0.53,0.522,0.457,0.412,0.76,0.759,30,48,24,27,10,8,7,6,14,12,0,-9,255
0022100512,2021-12-28,Minnesota Timberwolves,New York Knicks,88,96,0.4,0.411,0.184,0.4,0.65,0.375,45,54,22,20,6,5,11,4,10,15,0,-8,184
0022100513,2021-12-28,New Orleans Pelicans,Cleveland Cavaliers,108,104,0.45,0.42,0.444,0.341,0.769,0.842,44,42,24,27,3,6,8,3,12,7,1,4,212
0022100514,2021-12-28,Golden State Warriors,Denver Nuggets,86,89,0.417,0.41,0.313,0.242,0.516,0.65,43,44,20,24,8,10,2,5,16,15,0,-3,175
0022100515,2021-12-28,Sacramento Kings,Oklahoma City Thunder,117,111,0.421,0.389,0.436,0.333,0.741,0.833,57,45,25,16,3,6,9,6,10,9,1,6,228
0022100516,2021-12-29,Detroit Pistons,New York Knicks,85,94,0.37,0.383,0.343,0.258,0.765,0.889,43,48,19,19,11,11,5,5,17,16,0,-9,179
0022100517,2021-12-29,Indiana Pacers,Charlotte Hornets,108,116,0.419,0.518,0.378,0.346,0.655,0.594,45,48,25,27,8,12,6,5,18,13,0,-8,224
0022100518,2021-12-29,Boston Celtics,LA Clippers,82,91,0.347,0.407,0.095,0.393,0.727,0.824,50,49,19,17,8,5,8,4,8,14,0,-9,173
0022100519,2021-12-29,Chicago Bulls,Atlanta Hawks,131,117,0.619,0.478,0.455,0.423,0.773,0.692,41,37,38,26,9,6,6,3,13,11,1,14,248
0022100520,2021-12-29,Memphis Grizzlies,Los Angeles Lakers,104,99,0.412,0.453,0.333,0.366,0.828,0.75,43,39,18,24,13,5,5,5,12,18,1,5,203
0022100522,2021-12-29,Phoenix Suns,Oklahoma City Thunder,115,97,0.461,0.396,0.353,0.2,0.75,0.875,56,45,22,19,7,6,7,1,14,11,1,18,212
0022100523,2021-12-29,Portland Trail Blazers,Utah Jazz,105,120,0.42,0.529,0.35,0.276,0.708,0.625,45,46,23,22,6,6,3,3,10,11,0,-15,225
0022100524,2021-12-29,Sacramento Kings,Dallas Mavericks,95,94,0.48,0.469,0.385,0.375,0.867,0.692,38,36,21,23,5,7,2,5,14,11,1,1,189
0022100525,2021-12-30,Brooklyn Nets,Philadelphia 76ers,102,110,0.457,0.42,0.259,0.406,0.778,0.65,52,43,21,22,4,10,9,4,17,7,0,-8,212
0022100526,2021-12-30,Orlando Magic,Milwaukee Bucks,118,136,0.483,0.495,0.361,0.394,0.778,0.917,33,50,26,24,5,7,1,6,10,13,0,-18,254
0022100527,2021-12-30,Washington Wizards,Cleveland Cavaliers,110,93,0.5,0.422,0.31,0.286,0.647,0.652,47,44,27,20,7,4,8,3,7,12,1,17,203
0022100529,2021-12-31,Boston Celtics,Phoenix Suns,123,108,0.542,0.41,0.37,0.314,0.885,0.938,51,37,28,20,6,10,7,2,17,9,1,15,231
0022100530,2021-12-31,Indiana Pacers,Chicago Bulls,106,108,0.418,0.407,0.258,0.444,0.759,0.867,55,42,23,22,7,11,8,5,17,9,0,-2,214
0022100531,2021-12-31,Sacramento Kings,Dallas Mavericks,96,112,0.418,0.519,0.345,0.409,0.833,0.864,33,47,25,30,7,5,4,7,10,11,0,-16,208
0022100532,2021-12-31,Houston Rockets,Miami Heat,110,120,0.441,0.465,0.333,0.424,0.824,0.839,46,43,21,21,9,7,4,6,18,14,0,-10,230
0022100533,2021-12-31,Cleveland Cavaliers,Atlanta Hawks,118,121,0.571,0.443,0.32,0.421,0.583,0.905,46,44,27,23,1,8,8,4,9,2,0,-3,239
0022100534,2021-12-31,Toronto Raptors,LA Clippers,116,108,0.417,0.487,0.314,0.441,0.758,0.895,54,37,19,27,8,6,4,7,7,12,1,8,224
0022100535,2021-12-31,Memphis Grizzlies,San Antonio Spurs,118,105,0.48,0.433,0.385,0.343,0.625,0.625,58,47,28,24,7,3,11,8,9,11,1,13,223
0022100536,2021-12-31,Oklahoma City Thunder,New York Knicks,95,80,0.414,0.37,0.419,0.195,0.714,0.545,49,48,21,12,6,6,3,3,9,10,1,15,175
0022100537,2021-12-31,Utah Jazz,Minnesota Timberwolves,120,108,0.474,0.43,0.379,0.341,0.854,0.636,49,41,18,23,4,9,5,5,17,10,1,12,228
0022100538,2021-12-31,Los Angeles Lakers,Portland Trail Blazers,139,106,0.553,0.353,0.463,0.286,0.867,0.815,47,54,27,19,6,4,9,2,7,9,1,33,245
0022100539,2022-01-01,Milwaukee Bucks,New Orleans Pelicans,136,113,0.533,0.411,0.479,0.314,0.833,0.633,48,50,27,28,10,10,4,5,13,15,1,23,249
0022100540,2022-01-01,Detroit Pistons,San Antonio Spurs,117,116,0.406,0.412,0.257,0.3,0.788,0.714,63,48,18,30,12,8,6,3,20,16,1,1,233
0022100541,2022-01-01,Washington Wizards,Chicago Bulls,119,120,0.529,0.488,0.222,0.5,0.808,0.84,43,44,26,17,9,4,3,4,11,15,0,-1,239
0022100542,2022-01-01,Brooklyn Nets,LA Clippers,116,120,0.433,0.488,0.333,0.389,0.84,0.71,57,40,26,23,9,7,2,6,14,10,0,-4,236
0022100543,2022-01-01,Houston Rockets,Denver Nuggets,111,124,0.435,0.535,0.381,0.313,0.875,0.815,36,46,20,33,10,10,4,6,17,18,0,-13,235
0022100544,2022-01-01,Utah Jazz,Golden State Warriors,116,123,0.435,0.535,0.318,0.531,0.786,0.667,45,40,19,39,7,10,0,2,13,15,0,-7,239
0022100545,2022-01-02,Toronto Raptors,New York Knicks,120,105,0.477,0.449,0.382,0.333,0.833,0.821,44,30,21,22,9,11,5,4,16,17,1,15,225
0022100546,2022-01-02,Boston Celtics,Orlando Magic,116,111,0.453,0.421,0.361,0.333,0.893,0.815,46,45,25,17,5,12,10,3,21,14,1,5,227
0022100547,2022-01-02,Cleveland Cavaliers,Indiana Pacers,108,104,0.466,0.446,0.231,0.413,0.714,0.786,48,39,26,24,6,6,4,6,8,14,1,4,212
0022100548,2022-01-02,Sacramento Kings,Miami Heat,115,113,0.513,0.438,0.382,0.273,0.815,1.0,39,49,31,26,3,4,2,3,16,9,1,2,228
0022100549,2022-01-02,Charlotte Hornets,Phoenix Suns,99,133,0.459,0.505,0.257,0.415,0.571,1.0,34,53,27,36,10,15,9,4,17,17,0,-34,232
0022100550,2022-01-02,Oklahoma City Thunder,Dallas Mavericks,86,95,0.412,0.447,0.333,0.359,0.667,0.714,41,48,20,28,11,9,4,3,11,16,0,-9,181
0022100551,2022-01-02,Los Angeles Lakers,Minnesota Timberwolves,108,103,0.48,0.446,0.317,0.237,0.793,0.75,28,56,20,21,13,9,5,2,15,23,1,5,211
0022100552,2022-01-03,Philadelphia 76ers,Houston Rockets,133,113,0.521,0.416,0.425,0.341,0.941,0.727,54,42,33,25,7,6,7,4,12,11,1,20,246
0022100553,2022-01-03,Washington Wizards,Charlotte Hornets,124,121,0.46,0.481,0.421,0.368,0.903,0.538,51,45,26,28,5,14,4,5,15,8,1,3,245
0022100554,2022-01-03,Brooklyn Nets,Memphis Grizzlies,104,118,0.451,0.471,0.29,0.286,0.808,0.571,33,61,28,24,10,11,10,5,12,12,0,-14,222
0022100555,2022-01-03,Chicago Bulls,Orlando Magic,102,98,0.43,0.424,0.355,0.37,0.739,0.889,49,44,17,24,10,5,4,2,13,13,1,4,200
0022100556,2022-01-03,Milwaukee Bucks,Detroit Pistons,106,115,0.424,0.484,0.239,0.419,0.773,0.643,47,47,21,31,9,6,2,1,8,13,0,-9,221
0022100557,2022-01-03,New Orleans Pelicans,Utah Jazz,104,115,0.402,0.482,0.261,0.487,0.636,0.824,47,43,21,22,7,6,5,4,10,14,0,-11,219
0022100558,2022-01-03,Dallas Mavericks,Denver Nuggets,103,89,0.449,0.463,0.378,0.24,0.905,0.724,28,47,23,21,12,6,5,1,11,25,1,14,192
0022100559,2022-01-03,Golden State Warriors,Miami Heat,115,108,0.489,0.411,0.368,0.405,0.846,0.895,43,49,39,24,11,5,6,2,12,18,1,7,223
0022100560,2022-01-03,Portland Trail Blazers,Atlanta Hawks,136,131,0.528,0.545,0.439,0.341,0.857,0.875,41,39,29,31,10,6,3,1,9,12,1,5,267
0022100561,2022-01-03,LA Clippers,Minnesota Timberwolves,104,122,0.5,0.527,0.344,0.356,0.882,0.889,31,40,22,34,12,9,3,4,20,17,0,-18,226
0022100562,2022-01-04,Cleveland Cavaliers,Memphis Grizzlies,106,110,0.435,0.467,0.294,0.333,0.762,0.773,49,45,28,21,2,6,6,8,11,9,0,-4,216
0022100563,2022-01-04,Toronto Raptors,San Antonio Spurs,129,104,0.469,0.432,0.409,0.257,0.724,0.684,52,50,30,27,13,6,8,3,12,20,1,25,233
0022100564,2022-01-04,New York Knicks,Indiana Pacers,104,94,0.488,0.421,0.214,0.237,0.714,0.656,51,35,17,22,6,3,0,3,9,10,1,10,198
0022100565,2022-01-04,New Orleans Pelicans,Phoenix Suns,110,123,0.404,0.541,0.303,0.548,0.875,0.7,48,42,28,32,7,7,3,5,12,10,0,-13,233
0022100566,2022-01-04,Los Angeles Lakers,Sacramento Kings,122,114,0.495,0.518,0.344,0.412,0.65,0.778,44,45,24,31,6,2,5,3,5,18,1,8,236
0022100567,2022-01-05,Charlotte Hornets,Detroit Pistons,140,111,0.593,0.467,0.571,0.333,0.69,0.55,49,36,39,26,6,12,3,3,17,13,1,29,251
0022100568,2022-01-05,Orlando Magic,Philadelphia 76ers,106,116,0.444,0.506,0.308,0.429,0.7,0.75,47,42,22,26,9,8,3,4,19,15,0,-10,222
0022100569,2022-01-05,Washington Wizards,Houston Rockets,111,114,0.44,0.471,0.256,0.346,0.808,0.781,41,48,18,15,9,10,6,2,15,20,0,-3,225
0022100570,2022-01-05,Boston Celtics,San Antonio Spurs,97,99,0.444,0.477,0.321,0.385,0.889,1.0,41,48,19,20,10,6,9,5,8,17,0,-2,196
0022100571,2022-01-05,Indiana Pacers,Brooklyn Nets,121,129,0.5,0.57,0.333,0.238,0.929,0.897,33,38,26,28,3,13,5,4,15,11,0,-8,250
0022100572,2022-01-05,Dallas Mavericks,Golden State Warriors,99,82,0.379,0.407,0.3,0.179,0.808,0.688,46,46,22,20,6,10,5,5,12,16,1,17,181
0022100573,2022-01-05,Milwaukee Bucks,Toronto Raptors,111,117,0.447,0.472,0.436,0.444,0.692,0.68,45,44,22,24,10,8,8,4,17,14,0,-6,228
0022100574,2022-01-05,Minnesota Timberwolves,Oklahoma City Thunder,98,90,0.4,0.367,0.273,0.257,0.7,0.833,55,52,23,21,11,11,7,7,16,17,1,8,188
0022100575,2022-01-05,Denver Nuggets,Utah Jazz,109,115,0.477,0.467,0.306,0.341,0.933,0.833,42,44,27,22,2,7,4,4,12,7,0,-6,224
0022100576,2022-01-05,Portland Trail Blazers,Miami Heat,109,115,0.423,0.451,0.395,0.463,0.778,0.759,36,50,18,29,8,3,4,3,5,11,0,-6,224
0022100577,2022-01-05,Sacramento Kings,Atlanta Hawks,102,108,0.422,0.453,0.407,0.267,0.75,0.733,47,48,15,20,6,8,1,5,11,10,0,-6,210
0022100578,2022-01-06,New York Knicks,Boston Celtics,108,105,0.444,0.475,0.5,0.378,0.667,0.923,42,38,23,22,8,5,1,10,8,12,1,3,213
0022100579,2022-01-06,Memphis Grizzlies,Detroit Pistons,118,88,0.49,0.343,0.313,0.227,0.632,0.769,61,39,31,23,8,7,9,3,18,11,1,30,206
0022100580,2022-01-06,New Orleans Pelicans,Golden State Warriors,101,96,0.422,0.425,0.235,0.212,0.793,0.833,46,43,20,22,7,12,5,6,17,14,1,5,197
0022100581,2022-01-06,Phoenix Suns,LA Clippers,106,89,0.411,0.36,0.323,0.214,0.8,0.84,63,49,22,20,5,5,7,7,8,12,1,17,195
0022100582,2022-01-07,Philadelphia 76ers,San Antonio Spurs,119,100,0.517,0.413,0.348,0.3,0.778,0.75,49,39,28,22,7,6,4,6,13,12,1,19,219
